443, 0, 0
444, 0, 0
445, 0, 0
446, 0, 0
447, 0, 0
448, 0, 0
449, 0, 0
450, 0, 0
451, 0, 0
452, 0, 0
453, 0, 0
454, 0, 0
455, 0, 0
456, 0, 0
457, 0, 0
458, 0, 0
459, 0, 0
460, 0, 0
461, 0, 0
462, 0, 0
463, 0, 0
464, 0, 0
465, 0, 0
466, 0, 0
467, 0, 0
468, 0, 0
469, 0, 0
470, 0, 0
471, 0, 0
472, 0, 0
473, 0, 0
474, 0, 0
475, 0, 0
476, 0, 0
477, 0, 0
478, 0, 0
479, 0, 0
480, 0, 0
481, 0, 0
482, 0, 0
483, 0, 0
484, 0, 0
485, 0, 0
486, 0, 0
487, 0, 0
488, 0, 0
489, 0, 0
490, 0, 0
491, 0, 0
492, 0, 0
493, 0, 0
494, 0, 0
495, 0, 0
496, 0, 0
497, 0, 0
498, 0, 0
499, 0, 0
500, 0, 0
501, 0, 0
502, 0, 0
503, 0, 0
504, 0, 0
505, 0, 0
506, 0, 0
507, 0, 0
508, 0, 0
509, 0, 0
510, 0, 0
511, 0, 0
512, 0, 0
513, 0, 0
514, 0, 0
515, 0, 0
516, 0, 0
517, 0, 0
518, 0, 0
519, 0, 0
520, 0, 0
521, 0, 0
522, 0, 0
523, 0, 0
524, 0, 0
525, 0, 0
526, 0, 0
527, 0, 0
528, 0, 0
529, 0, 0
530, 0, 0
531, 0, 0
532, 0, 0
533, 0, 0
534, 0, 0
535, 0, 0
536, 0, 0
537, 0, 0
538, 0, 0
539, 0, 0.4342
540, 0, 0
541, 0.997803, 0
542, 0, 0
543, 0, 0
544, 0, 0
545, 0, 0
546, 0, 0
547, 0, 0
548, 0, 0
549, 0, 0
550, 0, 0
551, 0, 0
552, 0, 0
553, 0, 0
554, 0, 0
555, 0, 0
556, 0, 0
557, 0, 0
558, 0, 0
559, 0, 0
560, 0, 0
561, 0, 0
562, 0, 0
563, 0, 0
564, 0, 0
565, 0, 0
566, 0, 0
567, 0, 0
568, 0, 0
569, 0, 0
570, 0, 0
571, 0, 0
572, 0, 0
573, 0, 0
574, 0, 0
575, 0, 0
576, 0, 0
577, 0, 0
578, 0, 0
579, 0, 0
580, 0, 0
581, 16.75, 16.8202
582, 31.4495, 31.5421
583, 69.6584, 69.748
584, 46.9293, 47.0177
585, 49.1239, 49.2152
586, 79.7377, 79.8291
587, 64.8616, 64.9515
588, 77.5207, 77.611
589, 78.1805, 77.2698
590, 81.8344, 81.9261
591, 84.0523, 84.1438
592, 83.5943, 83.6838
593, 98.2007, 98.2927
594, 81.6243, 81.7139
595, 96.4566, 96.5474
596, 109.181, 109.271
597, 89.8979, 89.9881
598, 94.1122, 94.2033
599, 115.553, 115.643
600, 108.311, 108.402
601, 91.8503, 94.3929
602, 104.338, 104.428
603, 122.043, 122.134
604, 119.132, 118.222
605, 106.374, 106.464
606, 103.734, 103.824
607, 116.374, 116.464
608, 127.17, 127.26
609, 129.317, 129.408
610, 120.341, 120.431
611, 113.125, 113.215
612, 112.622, 112.713
613, 120.964, 121.055
614, 128.749, 128.839
615, 134.573, 133.663
616, 139.437, 139.528
617, 140.066, 140.156
618, 140.972, 140.062
619, 138.834, 138.923
620, 137.908, 137.998
621, 137.05, 136.14
622, 137.826, 137.916
623, 139.523, 139.613
624, 139.946, 140.037
625, 142.812, 142.903
626, 145.631, 145.721
627, 147.557, 147.647
628, 150.123, 150.213
629, 153.393, 152.484
630, 154.616, 154.706
631, 154.877, 154.967
632, 157.736, 156.826
633, 159.466, 159.556
634, 161.099, 160.19
635, 161.862, 161.952
636, 162.783, 162.873
637, 165.683, 165.773
638, 166.039, 166.129
639, 164.357, 164.448
640, 167.328, 166.418
641, 170.26, 170.351
642, 175.792, 175.883
643, 176.962, 177.052
644, 172.427, 172.517
645, 172.968, 173.058
646, 180.862, 180.952
647, 184.043, 184.133
648, 181.312, 181.402
649, 178.694, 178.784
650, 188.646, 188.737
651, 191.919, 192.009
652, 179.569, 179.661
653, 193.402, 193.492
654, 195.15, 195.24
655, 191.69, 190.78
656, 193.872, 193.962
657, 198.216, 198.307
658, 194.133, 197.586
659, 196.576, 196.666
660, 200.402, 200.492
661, 201.564, 200.654
662, 199.114, 199.204
663, 204.648, 204.739
664, 201.92, 202.01
665, 207.628, 207.718
666, 207.04, 207.13
667, 207.637, 207.727
668, 212.94, 213.03
669, 208.064, 208.156
670, 215.712, 215.802
671, 208.938, 209.028
672, 217.786, 217.877
673, 212.474, 212.564
674, 221.224, 220.315
675, 218.612, 218.703
676, 223.838, 223.929
677, 225.36, 225.451
678, 224.236, 224.326
679, 233.092, 232.183
680, 228.122, 228.213
681, 234.361, 234.451
682, 234.847, 234.938
683, 234.994, 235.085
684, 237.69, 237.781
685, 238.815, 238.906
686, 240.934, 241.025
687, 239.307, 239.398
688, 243.069, 243.16
689, 245.124, 245.215
690, 241.173, 241.263
691, 244.093, 244.184
692, 251.038, 251.129
693, 246.26, 246.35
694, 241.839, 241.93
695, 248.374, 248.464
696, 254.025, 254.115
697, 251.259, 251.35
698, 248.614, 248.705
699, 254.061, 254.152
700, 259.008, 259.098
701, 263.167, 262.257
702, 259.86, 259.951
703, 260.389, 260.48
704, 263.27, 263.361
705, 267.635, 267.725
706, 269.641, 269.732
707, 271.044, 271.134
708, 272.542, 271.633
709, 274.19, 274.281
710, 276.002, 276.093
711, 277.772, 277.863
712, 279.11, 279.201
713, 281.507, 281.598
714, 282.592, 282.683
715, 283.835, 283.925
716, 283.904, 283.995
717, 284.465, 284.555
718, 286.154, 285.244
719, 286.711, 286.802
720, 289.234, 289.325
721, 290.977, 291.067
722, 292.624, 292.714
723, 293.754, 293.845
724, 296.425, 296.516
725, 297.283, 297.373
726, 298.906, 298.996
727, 299.456, 299.547
728, 299.73, 299.821
729, 302.752, 301.843
730, 305.256, 305.347
731, 306.7, 306.791
732, 309.233, 309.323
733, 310.106, 310.196
734, 311.322, 311.413
735, 313.717, 313.807
736, 315.351, 315.442
737, 314.598, 313.688
738, 314.081, 314.172
739, 315.736, 315.827
740, 319.199, 319.29
741, 318.25, 318.341
742, 317.217, 317.307
743, 319.219, 319.309
744, 323.784, 322.875
745, 322.512, 322.603
746, 323.792, 323.882
747, 326.436, 326.526
748, 327.438, 327.529
749, 328.386, 328.477
750, 329.796, 329.887
751, 331.791, 331.882
752, 332.366, 332.456
753, 333.826, 333.917
754, 336.024, 336.115
755, 334.051, 333.142
756, 336.431, 336.522
757, 335.738, 335.829
758, 336.58, 336.67
759, 340.404, 340.495
760, 339.536, 339.626
761, 343.22, 342.31
762, 342.284, 342.375
763, 342.711, 342.802
764, 344.834, 344.924
765, 343.903, 343.994
766, 351.963, 352.053
767, 348.547, 348.638
768, 352.025, 352.116
769, 352.544, 352.634
770, 355.671, 355.761
771, 356.951, 357.041
772, 360.347, 360.438
773, 358.904, 358.995
774, 361.393, 361.484
775, 362.645, 362.735
776, 365.088, 365.179
777, 364.467, 364.557
778, 364.415, 364.505
779, 366.045, 366.136
780, 365.272, 365.363
781, 369.689, 369.78
782, 371.441, 371.532
783, 372.263, 372.354
784, 374.849, 374.939
785, 375.5, 374.591
786, 379.22, 379.311
787, 383.936, 384.027
788, 383.665, 383.756
789, 384.687, 384.777
790, 386.616, 386.707
791, 388.758, 388.849
792, 388.703, 388.794
793, 389.558, 388.648
794, 390.887, 390.977
795, 392.816, 392.907
796, 393.75, 393.842
797, 393.962, 394.053
798, 395.838, 395.929
799, 397.82, 397.91
800, 400.084, 400.567
801, 402.145, 402.236
802, 401.744, 401.834
803, 404.821, 404.912
804, 407.189, 407.28
805, 409.527, 408.618
806, 411.257, 411.347
807, 413.283, 411.355
808, 414.246, 414.336
809, 414.781, 414.872
810, 415.567, 415.658
811, 414.565, 414.656
812, 417.048, 414.035
813, 416.583, 413.917
814, 419.428, 419.519
815, 422.304, 422.395
816, 422.495, 422.586
817, 427.711, 427.801
818, 427.785, 427.876
819, 430.285, 430.375
820, 432.479, 432.57
821, 432.469, 432.56
822, 434.253, 434.344
823, 435.447, 435.538
824, 437.303, 437.394
825, 438.43, 438.521
826, 439.866, 439.957
827, 418.44, 438.689
828, 441.367, 440.459
829, 442.822, 442.913
830, 446.177, 446.268
831, 449.149, 449.24
832, 432.681, 453.93
833, 453.137, 453.227
834, 454.859, 454.95
835, 454.516, 454.607
836, 456.705, 456.796
837, 459.077, 458.614
838, 457.241, 457.332
839, 456.891, 456.982
840, 459.481, 459.572
841, 460.562, 460.653
842, 462.089, 462.179
843, 466.567, 466.657
844, 469.076, 469.167
845, 470.851, 470.942
846, 472.337, 472.428
847, 473.712, 473.803
848, 476.42, 476.511
849, 476.122, 476.213
850, 477.064, 476.155
851, 475.68, 475.771
852, 479.065, 479.142
853, 482.781, 482.872
854, 482.464, 482.555
855, 485.621, 485.713
856, 485.483, 485.574
857, 490.44, 490.531
858, 494.751, 492.961
859, 495.815, 495.906
860, 494.884, 494.975
861, 496.456, 496.547
862, 496.463, 496.554
863, 500.095, 499.364
864, 497.587, 497.678
865, 501.953, 502.044
866, 501.319, 501.41
867, 501.965, 501.056
868, 504.792, 504.882
869, 509.463, 509.554
870, 512.781, 512.872
871, 513.237, 513.327
872, 515.573, 515.664
873, 514.157, 514.246
874, 515.182, 515.272
875, 516.327, 516.416
876, 517.982, 518.072
877, 518.377, 517.467
878, 518.948, 519.038
879, 521.799, 521.889
880, 525.371, 525.461
881, 528.529, 527.623
882, 531.367, 531.469
883, 531.432, 530.534
884, 532.577, 532.682
885, 533.822, 532.926
886, 533.132, 533.229
887, 535.461, 535.556
888, 535.168, 535.232
889, 533.148, 537.916
890, 541.793, 541.886
891, 542.466, 542.488
892, 546.56, 546.654
893, 547.466, 547.56
894, 543.384, 548.293
895, 546.143, 536.914
896, 549.814, 548.907
897, 551.114, 550.207
898, 550.051, 550.144
899, 555.118, 555.211
900, 557.618, 557.711
901, 559.693, 559.786
902, 562.438, 562.531
903, 563.405, 563.498
904, 563.844, 564.363
905, 565.125, 565.218
906, 565.878, 565.971
907, 568.666, 568.756
908, 568.123, 568.214
909, 571.283, 571.373
910, 572.857, 572.947
911, 574.745, 573.835
912, 575.848, 575.939
913, 577.257, 577.348
914, 579.09, 579.18
915, 582.926, 583.017
916, 582.679, 582.767
917, 581.144, 581.234
918, 582.469, 582.56
919, 586.724, 586.815
920, 587.616, 590.464
921, 590.037, 590.128
922, 590.49, 590.58
923, 594.078, 594.169
924, 596.72, 596.811
925, 596.468, 598.902
926, 595.907, 594.998
927, 582.449, 582.539
928, 598.92, 599.01
929, 601.314, 601.404
930, 602.103, 602.923
931, 605.07, 605.16
932, 596.785, 596.875
933, 606.742, 605.832
934, 608.872, 608.962
935, 601.519, 601.609
936, 607.649, 607.739
937, 606.562, 606.652
938, 609.02, 609.11
939, 612.836, 612.926
940, 612.869, 613.283
941, 615.504, 615.594
942, 614.471, 614.561
943, 615.617, 615.707
944, 614.035, 614.125
945, 612.013, 612.3
946, 615.39, 615.48
947, 617.618, 617.707
948, 620.6, 620.69
949, 622.187, 622.277
950, 622.792, 622.882
951, 626.731, 627.705
952, 622.551, 621.641
953, 623.698, 623.788
954, 623.809, 623.898
955, 625.978, 625.068
956, 628.61, 630.236
957, 627.399, 627.489
958, 629.693, 629.783
959, 628.209, 628.298
960, 629.777, 629.866
961, 629.273, 597.566
962, 629.329, 629.419
963, 628.81, 628.9
964, 631.265, 631.354
965, 633.734, 633.824
966, 634.099, 634.624
967, 636.681, 636.771
968, 636.496, 636.586
969, 636.257, 636.347
970, 635.624, 635.713
971, 635.028, 635.352
972, 632.98, 637.816
973, 635.788, 639.508
974, 641.149, 641.238
975, 642.508, 642.597
976, 643.882, 643.111
977, 644.874, 644.964
978, 643.473, 643.563
979, 642.439, 642.529
980, 644.334, 643.422
981, 645.142, 645.231
982, 647.955, 650.646
983, 651.261, 651.35
984, 652.571, 652.66
985, 653.992, 653.081
986, 653.35, 653.44
987, 668.642, 669.961
988, 659.848, 660.863
989, 655.605, 655.695
990, 658.934, 658.024
991, 660.769, 660.858
992, 662.322, 662.412
993, 662.766, 662.856
994, 661.361, 661.451
995, 660.579, 660.668
996, 661.073, 660.163
997, 659.967, 660.505
998, 662.85, 662.94
999, 663.518, 663.608
1000, 664.734, 664.824
1001, 664.339, 664.428
1002, 661.002, 661.091
1003, 661.48, 661.569
1004, 662.638, 662.728
1005, 662.097, 662.186
1006, 664.488, 664.578
1007, 660.268, 660.357
1008, 665.45, 665.539
1009, 662.773, 662.863
1010, 660.321, 660.411
1011, 662.929, 663.018
1012, 661.024, 661.113
1013, 665.331, 667.239
1014, 662.889, 662.979
1015, 662.357, 662.446
1016, 659.964, 663.506
1017, 660.936, 663.626
1018, 661.075, 662.6
1019, 661.646, 661.735
1020, 663.792, 663.881
1021, 664.746, 664.836
1022, 665.445, 664.534
1023, 664.982, 646.291
1024, 663.775, 662.339
